date,PP,PGP,CRUDE,ret_PP,ret_PGP,ret_CRUDE,resid_PP,score_demand,score_overall,score_price_outlook,score_supply,index_demand,index_overall,index_price_outlook,index_supply,index_hybrid
2019-04-30,8887.25,8887.25,63.87095260620117,-0.0144718386072302,-0.0144718386072302,0.0935276705890775,-0.0184682428202689,-0.0421116126005,-0.6,-0.00428578358699,0.0867390929999999,0.5092193069218958,-2.0,0.8851648969224499,0.7095455079999999,0.0259824279610864
2019-05-31,8591.75,8591.75,60.865454413674094,-0.0338152248295777,-0.0338152248295777,-0.0481989194686516,-0.0266152592330229,-0.416951188,-0.3,0.66918469,-0.25832611,0.0922681189218957,-2.3,1.55434958692245,0.4512193979999999,-0.0505407240389135
2019-06-30,8309.8,8309.8,54.70650024414063,-0.0333668993198799,-0.0333668993198799,-0.1066832259484709,-0.0241810731090305,0.508369325,-0.7,0.66954461,0.108097058,0.6006374439218958,-3.0,2.223894196922449,0.5593164559999999,0.0959620242110862
2019-07-31,8565.25,8565.25,57.546363830566406,0.0302777787191459,0.0302777787191459,0.0506084135713837,0.0236130474672265,0.08464793575,-0.6,0.6494387500000001,0.040427524135,0.6852853796718958,-3.6,2.8733329469224493,0.5997439801349999,0.1395905766823361
2019-08-31,8616.75,8616.75,54.84409054842863,0.0059946635112577,0.0059946635112577,-0.0480965078730513,0.0125551094115063,-0.0799082174999999,-0.6,0.0119920084092477,0.006287723355,0.6053771621718959,-4.2,2.885324955331697,0.6060317034899999,-0.0258165447516018
2019-09-30,8631.4,8631.4,56.9670000076294,0.001698733316088,0.001698733316088,0.0379777104343173,0.0029899404209654,-0.19854627107,-0.4,0.18925771985,0.134617122935,0.4068308911018958,-4.6000000000000005,3.0745826751816976,0.740648826425,-0.0944844018228518
2019-10-31,8524.75,8524.75,54.00565255206564,-0.012433019509153,-0.012433019509153,-0.0533834349691804,-0.0071439297501473,-0.1531383423974999,-0.6,-0.0724307687685,0.547159263,0.2536925487043959,-5.2,3.0021519064131974,1.287808089425,-0.1640868638643517
2019-11-30,8257.5,8257.5,57.07000007629394,-0.0318518189435756,-0.0318518189435756,0.0551898679093292,-0.0334322401721448,-0.2164556441875,-0.6,0.1234904537810299,0.10821689,0.0372369045168959,-5.8,3.125642360194228,1.396024979425,-0.3102739389659691
2019-12-31,8015.6,8015.6,59.80476197742281,-0.0297322353849551,-0.0297322353849551,0.0468067036301613,-0.0314176069826351,0.0307036134275,0.3,0.74999985,0.073560365,0.0679405179443959,-5.5,3.8756422101942265,1.469585344425,-0.0217079818590943
2020-01-31,7543.0,7543.0,57.52857190086728,-0.0607696620263578,-0.0607696620263578,-0.0388035625037694,-0.0527230977217309,0.2684245975,-0.4,2.0028025e-05,-0.191248065,0.336365115444396,-5.9,3.8756622382192263,1.278337279425,-0.1024088417278443
2020-02-29,6613.0,6613.0,50.54210502222965,-0.1315825721789689,-0.1315825721789689,-0.1294749753012518,-0.1210685566232878,0.4978409875,-0.8,0.1665979867928,0.1074963213,0.8342061029443961,-6.7,4.0422602250120265,1.385833600725,-0.1094250178296443
2020-03-31,6607.8,6607.8,30.445454597473145,-0.0007866392757094,-0.0007866392757094,-0.5068700430002333,0.0352596958439738,0.5323214725000001,-0.8,0.62594533,0.09923167,1.3665275754443962,-7.5,4.668205555012027,1.485065270725,0.0049496002953556
